imagen,area,perimetro,circularidad,media_H,media_S,media_V,cantidad_bordes,porcentaje_manchas,clase
WhatsApp Image 2026-05-21 at 7.38.58 PM (3).jpeg,5909.0,805.1168731451035,0.114552875994208,22.12369597615499,217.2447425070376,127.76270905779104,1445,17.088922006954792,verdes
WhatsApp Image 2026-05-21 at 7.38.58 PM (4).jpeg,5401.5,741.7615344524384,0.1233660409818149,21.18588672237697,218.177530176416,134.32200557103064,1570,21.207056638811512,verdes
WhatsApp Image 2026-05-21 at 7.38.58 PM (5).jpeg,4047.5,629.5361388921738,0.1283380361230629,25.79124236252545,217.8352851323829,108.4330448065173,1473,25.229124236252545,verdes
WhatsApp Image 2026-05-21 at 7.38.58 PM (6).jpeg,4164.5,547.310743689537,0.1747047783856982,24.381114626429788,221.21635434412264,110.93404721343391,1326,23.09564370893161,verdes
WhatsApp Image 2026-05-21 at 7.38.58 PM (7).jpeg,2904.5,524.1391701698303,0.1328580920347702,24.58049113233288,216.65416098226467,112.61834924965892,1070,24.0450204638472,verdes
WhatsApp Image 2026-05-21 at 7.38.58 PM.jpeg,1630.5,381.8305147886276,0.1405365866396776,24.01608910891089,219.9158415841584,105.90779702970298,916,35.76732673267327,verdes
WhatsApp Image 2026-05-21 at 7.38.59 PM (1).jpeg,4156.5,512.5411914587021,0.1988291704692729,23.31608654750705,222.0773753527752,118.1211194731891,1356,22.107243650047035,verdes
WhatsApp Image 2026-05-21 at 7.38.59 PM (2).jpeg,4505.0,655.9209150075912,0.1315835808358674,23.535706438145464,217.21533728850804,130.201713909031,1325,20.54493517908152,verdes
WhatsApp Image 2026-05-21 at 7.38.59 PM.jpeg,4979.0,767.8031648397446,0.1061334286684989,24.949205726613062,216.9384192979016,123.43381055108844,1697,24.259658756618943,verdes
WhatsApp Image 2026-05-21 at 7.40.45 PM (1).jpeg,1279.5,303.7472541332245,0.1742711242947095,26.171341925701288,214.12206216830933,99.4169825625474,774,40.1819560272934,verdes
WhatsApp Image 2026-05-21 at 7.40.45 PM.jpeg,3793.0,518.097540140152,0.1775700210146765,23.606821787414063,222.39291380222105,117.13432046536224,1161,22.131147540983605,verdes
IMG-20260521-WA0041.jpg,9000.5,902.638731598854,0.1388188909905572,21.38406415287493,211.7442415969971,142.96536427230848,2756,33.57788773246886,danadas
IMG-20260521-WA0057.jpg,917.5,464.68332695961,0.0533951433475851,23.88421052631579,203.33003095975232,125.88235294117648,1093,43.8390092879257,danadas
IMG-20260521-WA0064.jpg,4383.5,1597.1870636940002,0.0215933143381773,21.32901994060246,208.0277895630038,141.97157403479,2549,36.55070004242681,danadas
IMG-20260521-WA0066.jpg,1654.0,633.636644244194,0.0517684066993759,25.270610687022906,203.4236641221374,124.15,1752,41.6412213740458,danadas
IMG-20260521-WA0067.jpg,1216.0,390.5584366321564,0.1001777773360375,18.20297805642633,211.3926332288401,145.01724137931035,780,42.476489028213166,danadas
IMG-20260521-WA0075.jpg,2072.0,574.5239462852478,0.0788829866330938,22.66255961844197,221.3342607313196,128.0035771065183,1287,34.97615262321145,danadas
IMG-20260521-WA0093.jpg,10460.5,983.3250241279602,0.1359465294196105,23.89101928374656,230.66358126721764,132.70732782369146,3304,26.170798898071624,danadas
IMG-20260521-WA0095.jpg,12665.5,1082.3199710845947,0.1358691501483837,20.103930501112405,229.97616272910264,152.23519440618708,3478,25.913762051064733,danadas
IMG_20260521_130308.jpg,291.0,160.16652059555054,0.1425474230428184,16.996124031007753,214.75968992248065,147.96899224806202,568,43.66925064599483,danadas
WhatsApp Image 2026-05-21 at 7.29.14 PM.jpeg,422.5,264.77669179439545,0.0757315898237348,19.188790560471976,220.5457227138643,128.75958702064898,470,43.65781710914455,danadas
WhatsApp Image 2026-05-21 at 7.31.49 PM (1).jpeg,2968.5,452.94321274757385,0.1818274318743127,19.32019704433497,221.19563687543985,137.71991555242786,1181,29.16959887403237,danadas
WhatsApp Image 2026-05-21 at 7.31.49 PM (2).jpeg,1235.0,470.9848427772522,0.0699621198023403,20.83300844704353,216.52956465237165,125.35867446393762,845,35.54256010396361,danadas
WhatsApp Image 2026-05-21 at 7.31.49 PM.jpeg,2247.5,622.8498474359512,0.0728019210950866,19.75337103088299,223.3514571552849,124.71378860374077,1347,38.7994780339278,danadas
WhatsApp Image 2026-05-21 at 7.34.54 PM (1).jpeg,886.0,457.327987909317,0.0532338681923311,19.32273603082852,207.6955684007707,142.6146435452794,744,44.99036608863199,danadas
WhatsApp Image 2026-05-21 at 7.34.54 PM (2).jpeg,1161.5,493.511754155159,0.0599285922982798,20.96636636636637,214.5159159159159,124.33093093093092,1047,43.24324324324324,danadas
WhatsApp Image 2026-05-21 at 7.34.54 PM (3).jpeg,3433.0,722.406195640564,0.0826648236209851,22.71238040011597,211.6599014207017,118.39315743693824,1647,33.08205276891853,danadas
WhatsApp Image 2026-05-21 at 7.34.54 PM (4).jpeg,1054.5,291.2619731426239,0.1562028212145412,24.671341463414635,205.83719512195125,103.77621951219513,891,36.58536585365854,danadas
